Gene,P0,TBLC_P6,TBLC_P6_r1,TBLC_P6_r2,,
Arl6,43.73039381,21.81333224,40.87749856,46.45093644,,
Clip3,35.05746027,65.5358795,56.6764852,54.64249162,,
Clip2,24.71263593,104.3204636,68.04985208,42.4997157,,
Clip1,40.17762586,85.43155616,60.72140648,42.7406438,,
Clip4,32.70636383,30.53866514,18.36870133,27.99584447,,
4930556N09Rik,0,0,0,0,,
Thap6,17.39811367,6.663853146,17.32178053,4.143963209,,
Nlrc4,3.03030208,1.486183076,9.231937975,2.168352842,,
Nlrc5,2.037616916,9.060922623,13.08651002,5.444974915,,
Nlrc3,6.739809799,8.293860391,4.663556297,2.794765885,,
Vbp1,158.4116536,131.311466,132.6258306,163.1083193,,
AY358078,1.097178339,0.910886401,0.475873091,0.096371237,,
Lca5l,0.940438577,0.719120843,0.951746183,0.963712374,,
Msantd4,58.46393152,66.20705896,80.32737785,41.10233276,,
Gnb2,218.02501,362.1492566,293.1854117,320.868035,,
Msantd1,0.104493175,0.479413895,0.285523855,0.674598662,,
Msantd2,71.83905794,50.57816597,80.6129017,114.3926588,,
Msantd3,61.44198701,29.00454067,64.05251812,40.52410534,,
Car5a,0.470219288,0.335589727,0.475873091,0.481856187,,
Car5b,4.388713358,10.97857821,4.996667461,4.240334447,,
Dhfr,92.05848734,41.18165362,103.2168735,76.37420566,,
Ei24,159.874558,243.3025519,234.2247356,255.1910367,,
Gipr,2.507836204,3.307955878,3.616635495,7.613327757,,
Shtn1,17.81608637,10.88269543,8.232604483,9.926237455,,
Ddx23,176.2799865,153.220681,226.8011154,187.2493143,,
Ddx21,461.2328753,316.1255226,679.8798858,404.5182691,,
Ddx20,103.7094764,65.39205534,133.4348149,82.92744981,,
Ddx27,251.0448534,145.7418242,252.0223893,207.2463461,,
C130021I20Rik,0.417972701,7.239149821,3.140762404,1.204640468,,
Ddx24,210.3447616,171.2466434,278.5761078,159.9762541,,
Ddx28,24.19017006,15.24536187,27.64822662,12.38370401,,
Abi3,9.926851643,1.05471057,5.520127861,3.951220734,,
Adrb1,2.769069142,4.362666448,5.900826335,2.794765885,,
Adrb2,2.978055493,17.93007969,6.614635972,5.541346152,,
Adrb3,8.045974489,13.85506158,18.84457442,20.23795986,,
Lactbl1,0.104493175,0.191765558,0,0.096371237,,
Dcaf12l2,0.313479526,0.191765558,0.190349237,0,,
Dcaf12l1,23.40647124,15.77271716,16.17968511,10.60083612,,
Lrrd1,0.104493175,0.143824169,0.190349237,0,,
Birc6,295.6111926,247.4255114,263.4433435,173.9982692,,
Birc5,238.1921928,157.9668785,285.5714422,267.3338126,,
Birc3,19.95819646,13.95094436,17.46454246,10.69720735,,
Birc2,112.2256701,71.5285532,80.6129017,130.4866555,,
Ctu2,34.32600805,37.49016662,62.57731153,41.63237457,,
Lurap1l,3.291535018,53.02317683,20.46254293,17.39500836,,
Ctu1,10.13583799,13.32770629,25.12609923,9.492566886,,
Trim46,3.866247482,27.80600593,9.945747612,15.22665551,,
Trim47,4.806686059,20.42303194,8.613302956,9.299824412,,
Trim44,211.8599127,214.9691907,207.6710171,234.7603344,,
Trim45,17.18912732,13.23182351,15.56105009,12.91374582,,
Trim42,0,0,0,0.096371237,,
Trim40,2.873562318,0.958827791,2.902825858,7.468770901,,
Trim41,122.0480286,95.49924797,121.7759241,80.61454011,,
1700100I10Rik,0,0,0,0,,
Vstm2l,0.731452226,0.862945012,0.380698473,1.975610367,,
Vstm2a,0.313479526,1.05471057,0.666222328,0.38548495,,
Vstm2b,0,2.684717814,0.475873091,0.481856187,,
Tpsb2,0,0.143824169,0,0,,
Cdc37,363.4272633,388.3252553,546.5402456,506.3826671,,
Mtx3,24.29466323,39.45576359,27.07717891,31.94706521,,
Mtx2,56.89653389,83.80154892,75.9493454,74.30222406,,
Mtx1,66.66664577,68.3164801,111.9729384,67.94172239,,
S100pbp,207.8369254,133.7564768,143.618499,168.9387792,,
Gm27740,0,0,0,0,,
Olfr1189,0,0,0,0,,
Olfr1188,0,0,0,0,,
Lias,77.0637167,56.57083966,84.89575952,70.83285951,,
Olfr1183,0,0,0,0,,
Gfm1,100.4701879,99.09485218,149.471738,108.9958695,,
Gfm2,134.4827165,53.40670795,134.2437991,120.6567893,,
Olfr1180,0,0,0,0,,
Olfr1186,0,0,0,0,,
Olfr1184,0,0,0,0,,
Akap4,0,0,0,0,,
Tpi1,1080.407185,897.3189881,1208.194192,1681.919021,,
Mug2,0,0,0,0,,
Olfr1231,0,0,0,0,,
Cd300ld5,0,0,0,0,,
Olfr1233,0,0,0,0.096371237,,
Olfr1232,0,0,0,0,,
Becn1,94.87980307,101.1083905,110.4977318,96.03393809,,
Olfr1234,0,0,0,0,,
Becn2,0,0.095882779,0.047587309,0.38548495,,
Olfr1239,0,0,0,0,,
Olfr1238,0,0,0,0,,
Trp53,612.3822532,195.313221,574.8546945,341.346923,,
Lilr4b,0.731452226,25.88835035,6.662223281,3.228436454,,
Ticam1,9.926851643,16.39595522,19.65355868,8.095183944,,
Nono,929.1533137,562.0169096,733.9866563,741.1430014,,
Ticam2,2.716822555,0.095882779,2.23660353,1.10826923,,
Gkap1,20.74189527,24.78569839,20.08184446,23.08091136,,
Sirt3,49.21628551,21.38185974,33.73940219,59.50923911,,
Hspb7,1.985370329,1.150593349,0.380698473,0.192742475,,
Sirt1,165.3082031,81.64418639,99.64782536,55.60620399,,
Sirt7,14.00208547,24.25834311,34.69114837,17.82867892,,
Hspb3,0.052246588,0.287648337,0.095174618,0.096371237,,
Sirt5,14.68129111,6.088556472,12.94374809,14.35931438,,
Sirt4,14.42005818,17.16301746,21.50946374,25.29744982,,
Sox10,0.626959051,1.965596971,1.617968511,1.87923913,,
Sox11,17.76383978,67.07000397,58.57997756,51.46224079,,
Sox12,80.09401878,39.26399803,90.84417317,57.43725751,,
Sox13,53.70949205,20.95038723,61.34004149,52.85962373,,
Sox14,0,0,0.095174618,0,,
Sox15,35.84115909,16.34801383,66.00359779,62.97860366,,
Hspb8,30.40751398,114.8675693,50.25219846,77.53066051,,
Hspb9,0.522465876,0.191765558,0.523460401,0.289113712,,
4930467E23Rik,0,0,0,0,,
Upk3b,1.619644215,1.630007244,3.759397423,3.276622072,,
Upk3a,0,0.095882779,0.285523855,0.192742475,,
Pdpn,34.58724099,251.5964123,153.5166593,151.1582859,,
Pdpr,51.09716267,21.28597696,22.08051145,33.87448996,,
Olfr20,0,0.095882779,0,0,,
Olfr23,0,0,0,0,,
Olfr25,0,0,0,0,,
Olfr24,0.104493175,0,0.380698473,0,,
Olfr27,0,0,0,0,,
Olfr26,0,0,0,0,,
Dazap1,180.8254397,223.1671683,259.4460095,264.7317892,,
Dazap2,82.81084133,128.7705723,116.3509709,114.0553595,,
Mir181d,0.104493175,0,0.047587309,0.096371237,,
Mir181c,0.417972701,0,0.095174618,0,,
Acp4,0.522465876,0.287648337,0.380698473,0.240928094,,
Acp5,29.72830834,20.03950083,31.69314789,51.17312707,,
Acp6,326.5411725,150.7756701,267.1075663,285.7889046,,
Acp7,1.985370329,14.09476853,4.853905533,3.75847826,,
Add3,106.3218058,63.95381365,88.22687116,80.66272573,,
Add2,0.940438577,1.198534739,0.856571565,1.060083612,,
Add1,194.8797717,326.4329214,246.3119122,212.0167223,,
Pdp1,14.57679794,19.89567666,16.94108206,14.35931438,,
Pdp2,15.88296263,31.01807903,20.51013024,19.3224331,,
Leng1,11.28526292,20.03950083,20.84324141,18.0214214,,
Leng9,2.142110091,0.767062233,3.806984732,0.38548495,,
Leng8,216.5621056,425.1442425,286.7611249,463.4010952,,
Pard3bos2,0,0,0,0,,
1700047G03Rik,0,0,0,0,,
Pde6d,30.35526739,60.88556472,47.8252457,55.17253343,,
Numbl,36.67710449,79.7744722,68.81124903,53.24510868,,
Fmo2,0.626959051,1.246476128,0.713809637,0.481856187,,
Fmo3,0,0.143824169,0.095174618,0.38548495,,
Fmo1,0,0.575296675,0.57104771,0.770969899,,
Fmo6,0,0,0.190349237,0.192742475,,
Fmo4,0,0.335589727,0.380698473,0.096371237,,
Fmo5,1.933123741,2.301186698,2.23660353,2.361095317,,
Ackr4,0.20898635,0.958827791,0.57104771,1.49375418,,
Fmo9,0,0,0,0,,
Hmox1,158.359407,1371.123741,737.4605299,539.245259,,
Ackr1,0,0.143824169,0.380698473,0.481856187,,
Ackr2,0.156739763,0.095882779,0.190349237,0,,
Ackr3,18.07731931,26.03217452,28.0765124,17.97323578,,
Penk,2.351096442,19.03273165,43.82791173,35.12731604,,
Prl7a2,0,0,0.095174618,0,,
F730035M05Rik,0,0,0,0.096371237,,
Kif16b,52.82130006,37.63399079,45.58864217,53.96789296,,
Tent4a,47.91012082,48.22903788,58.72273949,32.86259196,,
Acrbp,9.195399416,4.458549227,11.75406536,24.23736621,,
Tent4b,77.37719622,114.3402141,77.04385351,65.67699831,,
Fmod,0.835945401,12.08123016,2.712476622,1.975610367,,
Itm2c,74.71262026,467.2847239,263.6336927,240.6871655,,
Gm16731,0.104493175,0,0,0,,
Adgra1,0.417972701,0.575296675,1.332444656,0.38548495,,
Adgra3,73.35420898,85.33567338,81.37429865,64.13505851,,
Adgra2,30.3030208,262.8626389,93.55664979,55.17253343,,
Fsbp,3.500521369,2.10942114,2.23660353,4.770376253,,
Tmem170b,20.53290892,38.78458414,16.27485973,39.94587791,,
Npr1,33.33332288,18.84096609,32.88283062,37.24748327,,
2310040G24Rik,1.671890803,6.32826342,2.284190839,1.397382943,,
Npr2,16.87564779,120.9081844,50.25219846,35.2718729,,
9330104G04Rik,2.455589617,3.307955878,3.854572041,2.168352842,,
Gm10778,3.291535018,0.958827791,2.426952767,0.915526756,,
A530064D06Rik,0,0.575296675,0.761396946,0.096371237,,
Lct,0,0.04794139,0.190349237,0.433670568,,
Zfp128,7.366768851,1.725890024,4.378032442,1.975610367,,
Pdxdc1,143.4168829,187.3070089,184.9718707,184.7918478,,
Zfp120,26.90699261,15.53301021,19.89149522,8.817968224,,
Unc5cl,3.187041843,3.451780047,5.472540552,3.951220734,,
Zbtb11os1,1.462904453,0.095882779,1.760730439,0.433670568,,
Lck,51.82861489,4.075018111,40.16368892,27.08031772,,
Timd2,0,20.90244584,1.903492366,1.252826087,,
Timd4,0,0,0.095174618,0,,
1190007I07Rik,10.60605728,8.869157065,12.61063692,18.21416387,,
Cd2bp2,266.5620899,159.2612961,229.9894651,212.7876922,,
Klhl22,72.36152382,135.0508943,149.9000238,112.1279347,,
Ggnbp2os,5.172412172,3.739428384,3.949746659,3.854849497,,
Mettl23,16.50992168,19.75185249,22.08051145,22.11719899,,
Mettl22,31.76592526,16.73154495,22.8894957,29.24867056,,
Mettl27,42.31973595,19.03273165,26.26819465,25.05652173,,
Mettl26,19.12225106,44.58549227,31.7407352,47.70376253,,
Mettl25,15.1515104,9.780043467,17.94041555,10.88994983,,
Mettl24,0,0.383531116,0.475873091,0.289113712,,
Nmnat2,37.66978965,30.68248931,34.07251335,45.29448159,,
Nmnat3,5.694878048,8.821215676,5.758064407,7.565142138,,
Nmnat1,13.0616469,7.478856769,16.75073282,10.45627926,,
1110059E24Rik,46.7606959,55.51612909,59.05585066,56.03987456,,
1700003M07Rik,2.037616916,3.260014489,3.093175095,2.312909698,,
Gm4988,0,0.575296675,0.190349237,0.096371237,,
Hinfp,43.73039381,39.98311888,33.02559255,50.11304346,,
Klhl29,1.253918102,8.34180178,2.902825858,2.361095317,,
Gm4981,0,1.677948634,0.285523855,0.289113712,,
Ahi1,42.21524277,40.98988806,36.68981535,60.71387958,,
Gm4984,1.619644215,0.479413895,1.808317748,1.638311036,,
Mb,0.835945401,0.767062233,1.237270038,3.276622072,,
1700017J07Rik,0.626959051,0.143824169,0.904158874,0.337299331,,
Sned1,14.36781159,16.10830689,16.41762166,18.40690635,,
Atg2b,164.054285,108.4434231,140.0018635,131.8358528,,
Gm5346,0,0,0.095174618,0,,
Gm5347,0,0,0,0,,
Tomm40,207.2099664,116.0181627,365.5181216,205.6562207,,
Arpin,17.45036026,39.21605665,17.22660591,16.28673912,,
Ctnnbip1,27.74293801,41.03782945,53.86883396,56.81084446,,
Gm7861,0,0,0,0,,
Vps29,94.40958378,109.4501923,140.0494508,140.1719648,,
Hnf4g,0,0,0,0,,
Hnf4a,1.671890803,6.855618704,17.89282824,9.203453174,,
C630043F03Rik,1.619644215,2.06147975,2.617302003,2.120167223,,
D1Pas1,41.90176325,20.08744222,73.52239264,21.68352842,,
Pkhd1l1,0,0.095882779,0,0.096371237,,
Rab1a,521.7344237,640.5928471,576.472663,566.7592473,,
Rab1b,125.9142761,180.0678591,211.8587003,152.7965969,,
Ldhal6b,1.933123741,1.438241686,3.093175095,1.445568561,,
Dnase1,4.493206533,2.157362529,7.994667937,3.806663878,,
Gm35549,0.104493175,0.335589727,0.095174618,0.096371237,,
Rhox7a,0,0.04794139,0.190349237,0.096371237,,
Naca,716.3007159,640.8804954,976.681933,1003.320953,,
S1pr3,20.84638845,125.8940889,33.40629102,32.52529263,,
S1pr2,83.17656745,59.49526442,98.26779339,57.53362874,,
S1pr1,6.896549562,25.31305368,12.03958921,7.083285951,,
Gm11917,0,0,0,0,,
S1pr5,1.567397628,0.287648337,0.57104771,1.10826923,,
S1pr4,1.462904453,0.383531116,1.998666984,0.963712374,,
Rab19,0.574712464,0,1.332444656,0.38548495,,
Rab18,118.4430141,241.960193,151.5655796,132.4140802,,
Ptpn9,37.40855672,119.1822944,51.39429388,32.23617892,,
Rhot1,107.9936966,125.1749681,115.446812,144.8941555,,
Rhot2,79.46705973,37.87369774,84.70541029,60.37658025,,
Got2,325.8097202,293.401304,366.8029789,335.4200919,,
Ccz1,124.2423853,114.5319796,143.3329752,114.9708862,,
Rab13,11.3897561,23.68304643,20.12943177,12.72100334,,
Got1,359.5610158,197.1829352,263.4909308,326.7948661,,
Rab15,51.88086148,70.71354957,56.1530248,68.13446486,,
Ptpn6,49.58201163,19.75185249,47.49213453,52.85962373,,
Rab17,2.507836204,1.05471057,1.237270038,0.819155518,,
Ptpn4,27.22047214,17.16301746,25.12609923,30.69423912,,
Alkal1,0,15.48506882,1.998666984,0.722784281,,
Rflnb,2.142110091,25.74452618,12.89616078,8.769782606,,
Rflna,0.156739763,1.821772803,0.666222328,1.541939799,,
Alkal2,0,0.287648337,0.047587309,0.096371237,,
2510009E07Rik,3.709507719,18.21772803,6.900159827,2.746580267,,
Gm6803,0,28.04571288,9.469874521,3.180250835,,
Gm5577,2.716822555,5.657083966,2.664889312,10.88994983,,
Gm5570,0,0,0.095174618,0,,
Cep44,62.01669947,36.57928022,43.87549904,43.17431437,,
Cep41,30.92997985,10.97857821,24.50746421,20.71981605,,
Gm32014,0.104493175,0.191765558,0.095174618,0,,
1700129C05Rik,0,0,0,0,,
H2-M11,0,0,0,0,,
Kcnn4,2.351096442,11.74564044,6.662223281,4.047591972,,
Kcnn3,3.500521369,8.38974317,6.804985208,8.673411368,,
Kcnn2,3.396028194,12.17711294,6.329112117,7.902441469,,
Kcnn1,5.799371223,2.876483373,5.805651716,3.999406353,,
4930503O07Rik,0,0,0,0,,
Cfap97,44.35735287,27.75806454,31.93108444,29.77871236,,
Grid1,0.417972701,2.732659204,0.713809637,0.530041806,,
9630013K17Rik,0.940438577,1.534124465,0.57104771,2.553837792,,
Grid2,0.104493175,0.958827791,0.285523855,0.192742475,,
Gm9828,3.082548668,0.479413895,2.522127385,1.87923913,,
Kidins220,132.8108257,250.6855259,127.7243378,131.305811,,
Ero1lb,8.67293354,10.21151597,8.898826811,11.41999163,,
Atad5,122.7794808,67.93294898,96.31671372,137.9554264,,
Atad1,133.8035108,147.563597,130.8175129,127.8846321,,
Hoxd13,0.522465876,22.86804281,9.51746183,4.384891303,,
Hoxd10,0.313479526,2.924424762,2.902825858,1.011897993,,
Hoxd11,0.104493175,6.472087588,3.140762404,2.650209029,,
Mapk3,168.4429984,292.8739487,208.575176,303.9066972,,
Mapk1,464.9946296,493.9880778,454.6491516,441.813938,,
Mapk6,250.208908,231.2213218,284.1438229,236.7359447,,
Mapk7,68.91324903,66.11117618,80.56531439,52.08865383,,
Mapk4,30.19852763,4.554432006,7.2808583,6.74598662,,
Mapk8,69.80144102,68.36442149,61.76832728,81.48188124,,
Mapk9,117.7638084,160.7954205,116.0178597,133.6187207,,
Hoxc9,0.783698814,7.430915379,4.47320706,2.553837792,,
Hoxc8,3.657261131,40.07900166,11.65889074,7.324214044,,
Ptges3,432.0792794,275.6150485,449.1290238,372.5712039,,
Ptges2,28.10866412,36.14780771,41.82924474,36.13921403,,
Hoxc5,0.626959051,6.472087588,3.759397423,1.734682274,,
Hoxc4,0.835945401,7.239149821,3.711810114,3.083879598,,
Kat2a,268.2862273,148.666249,205.7199375,199.9703177,,
Hoxc6,3.082548668,20.23126639,16.60797089,9.878051836,,
Pcdhgb2,5.381398522,12.03328878,6.757397899,5.830459864,,
Pcdhgb1,2.037616916,4.794138954,1.189682729,1.734682274,,
Pcdhgb7,5.694878048,4.17090089,2.855238549,1.49375418,,
Pcdhgb6,2.351096442,10.25945736,3.235937022,2.168352842,,
Pcdhgb5,7.105535913,5.369435629,2.712476622,1.686496655,,
Pcdhgb4,2.037616916,12.51270267,4.425619751,3.37299331,,
BC049730,0,0,0,0,,
Fbln2,448.9549272,2911.144997,1468.639535,1413.091454,,
Fbln1,51.93310807,83.84949031,72.66582107,143.7377006,,
Pcdhgb8,7.523508613,3.355897268,2.998000476,4.288520065,,
Fbln7,0.626959051,0.958827791,1.237270038,0.433670568,,
Sqle,65.83070037,74.93239185,126.2015439,112.4652341,,
Fbln5,5.590384872,85.33567338,26.88682967,24.23736621,,
Eif2d,240.6477825,176.4722549,281.9072194,249.3605768,,
A330040F15Rik,0.20898635,1.198534739,0.285523855,0.963712374,,
Hymai,0.104493175,0.191765558,0,0.192742475,,
Eif2a,208.3593913,147.4197728,215.1422247,195.9709113,,
Hey2,2.246603266,2.013538361,2.284190839,2.553837792,,
Pdzph1,0.20898635,0.095882779,0.475873091,0.337299331,,
Hey1,1.985370329,8.485625949,6.233937499,11.90184782,,
Sfta2,0,0.095882779,0.190349237,0.192742475,,
Cysltr2,2.142110091,0.095882779,1.713143129,0.240928094,,
Cysltr1,0.104493175,0.958827791,0.57104771,0.192742475,,
Heyl,0,0.095882779,0.095174618,0,,
Cdkn1c,63.37511075,118.7028805,145.5219914,82.63833609,,
Cdkn1b,108.2026829,46.40726508,42.1147686,69.58003342,,
Cdkn1a,127.3771806,792.2314622,352.4316116,320.7716638,,
G3bp2,1056.217015,408.4126975,904.8250962,422.1542055,,
Lao1,0,0.239706948,0,0,,
Txnip,1528.682906,1562.601651,534.3103071,1643.274155,,
Ptgir,3.814000894,5.944732303,2.902825858,1.686496655,,
Oxld1,4.806686059,5.369435629,7.138096372,9.588938124,,
Sv2a,18.39079883,13.04005796,16.70314551,38.16301002,,
Klc1,67.24135823,254.1852474,133.767926,142.9185451,,
Sv2c,1.097178339,0.671179454,1.237270038,1.011897993,,
Klc3,10.60605728,10.5471057,13.46720849,13.87745819,,
Klc4,44.82757215,50.8658143,50.9660081,53.53422239,,
4930578E11Rik,0,0,0,0,,
Tor1aip1,24.71263593,33.9425038,41.0678478,14.88935618,,
Fpr-rs6,0,0,0,0,,
Fpr-rs4,0,0,0,0,,
Gm30505,0,0.191765558,0.095174618,0,,
Ms4a6c,0.313479526,1.582065855,1.903492366,0.38548495,,
Ms4a6b,0,0.575296675,0.904158874,0,,
Ms4a6d,1.880877153,7.718563716,3.283524331,2.312909698,,
Ebpl,45.50677779,49.76316234,62.95801001,65.38788459,,
Mgme1,76.75023717,23.68304643,57.58064407,51.60679764,,
Cd163l1,0,0.287648337,0,0,,
Gm32865,0,0,0,0,,
Cnp,45.50677779,56.42701549,59.76966029,56.37717389,,
Avil,1.671890803,1.677948634,2.474540076,1.156454849,,
9930111H07Rik,0,0,0.285523855,0,,
4930547E14Rik,0,0,0,0,,
Nxph3,3.918494069,5.27355285,3.806984732,5.444974915,,
Th,0.313479526,0.527355285,0.095174618,0.289113712,,
Ctnnbl1,157.9414343,80.01417915,149.4241507,148.5080769,,
Tg,0,0.862945012,1.284857347,0.915526756,,
Mavs,59.71784962,43.77048865,67.6215663,60.71387958,,
Map4k1,46.55170954,28.04571288,47.92042031,56.52173075,,
Map4k3,150.3656791,126.2296787,103.2168735,76.37420566,,
Map4k2,29.15359588,31.40161015,35.3573707,44.18621236,,
Map4k5,59.50886327,210.0312276,87.65582345,62.15944814,,
Map4k4,386.8337345,407.981225,388.2648554,402.8317724,,
Gm16364,0.470219288,3.068248931,0.856571565,1.445568561,,
Mir3969,0,0,0,0,,
Mir3968,0,0,0,0,,
Fam217b,5.120165584,10.93063682,5.329778625,4.963118727,,
Mir3965,0,0,0,0,,
Mir3964,0,0,0,0,,
Mir3967,0,0,0,0,,
Mir3966,0,0,0,0,,
Mir3961,0,0,0,0,,
Mir3960,0,0,0.523460401,0.289113712,,
C1qtnf12,6.165097336,32.31249655,18.84457442,14.98572742,,
Mir3962,0,0,0,0,,
Dtx4,12.80041396,13.7591788,11.51612881,11.17906354,,
Dtx1,35.00521369,8.293860391,25.69714694,29.3450418,,
Dtx2,49.32077869,45.44843729,59.53172375,48.90840299,,
Dtx3,91.53602146,100.1016214,74.66448806,111.0678511,,
Ccdc71l,11.91222197,22.58039447,21.93774952,7.276028426,,
T2,0.156739763,0.191765558,0.523460401,1.011897993,,
Rapgef4,2.61232938,1.102651959,2.23660353,1.060083612,,
Rapgef5,24.66038934,19.84773527,19.70114599,27.94765885,,
Rapgef6,62.69590511,55.80377743,62.33937499,41.15051838,,
Dmc1,28.78786976,14.43035825,19.32044751,42.35515885,,
Rapgef2,30.04178787,58.34467107,27.83857585,24.14099498,,
Rapgef3,100.8359141,36.81898717,31.83590982,42.69245818,,
Hcrtr1,0.104493175,1.05471057,0.095174618,0.481856187,,
Hcrtr2,0.313479526,0.095882779,0,0.289113712,,
Gm26684,0,0,0,0,,
Fbl,359.0385499,246.7063906,445.1792771,415.1191052,,
Cnih1,100.6269277,198.3814699,105.9293502,106.4420317,,
Cnih3,0.104493175,0.095882779,0.285523855,0.096371237,,
Cnih2,2.089863504,7.239149821,5.424953243,7.516956519,,
Cnih4,93.52139179,94.58836157,79.80391744,121.957801,,
Serpinf1,75.18283955,589.5832086,204.9109532,216.2570568,,
Serpinf2,0,0.335589727,0.095174618,0.192742475,,
Nde1,155.3291049,85.33567338,134.0534499,112.7543478,,
Cyren,3.657261131,6.136497861,5.520127861,4.770376253,,
Nog,0.313479526,5.752966745,2.426952767,1.927424749,,
Izumo1r,0,0.239706948,0,0,,
Rnf219,37.98326918,45.8319684,49.20527766,35.85010032,,
Slamf9,1.358411277,3.16413171,1.046920801,0.722784281,,
Slamf8,0.052246588,0.671179454,0.523460401,0.578227425,,
Rnf215,12.27794808,23.92275338,18.55905057,22.83998327,,
Rnf214,58.72516445,67.02206258,41.02026049,48.04106186,,
Rnf217,6.217343924,23.58716365,19.79632061,14.9375418,,
Rnf216,95.61125529,104.8957603,89.65449044,94.01014211,,
Slamf1,0,0,0,0,,
Rnf212,0.365726113,0.767062233,0.713809637,0.578227425,,
Morf4l1b,22.88400537,22.24480475,25.5067977,18.16597825,,
Gm10575,0.365726113,1.05471057,1.427619274,0.38548495,,
Gm10578,0,0.04794139,0,0,,
Col25a1,0.052246588,1.534124465,2.093841603,1.445568561,,
4930502E09Rik,0,0.095882779,0.333111164,0,,
Gse1,212.2778854,90.03392956,176.7392662,108.0321572,,
D430042O09Rik,42.84220183,36.14780771,34.50079913,44.13802674,,
4930522H14Rik,0,0,0,0,,
Gprc5d,0.104493175,0,0.475873091,0,,
Gprc5a,52.35108077,99.14279357,43.87549904,59.17193978,,
Gprc5c,28.68337659,33.31926573,18.27352671,18.16597825,,
Gprc5b,42.05850301,57.86525718,37.59397423,76.37420566,,
Slc6a1,56.79204071,9.588277908,27.50546469,39.03035116,,
Pmm2,43.05118818,25.88835035,34.50079913,15.37121237,,
Pmm1,175.7052741,224.3657031,335.6808787,346.6955266,,
Mettl11b,0.104493175,0.287648337,0,0,,
AI854703,3.396028194,7.862387885,5.710477098,5.348603677,,
Prl2b1,0,0,0,0,,
E130215H24Rik,0,0.191765558,0,0.096371237,,
Rbms1,91.84950099,211.9968246,89.74966506,95.93756686,,
Rbms3,5.485891697,40.22282583,15.70381202,13.01011705,,
Rbms2,134.9529358,205.4288542,166.4128201,168.9869648,,
Chst11,12.59142761,77.18563716,39.11676812,28.28495818,,
Chst10,18.5475386,8.437684559,15.18035162,15.37121237,,
Chst13,0,1.390300297,0.380698473,0.38548495,,
Chst12,15.67397628,54.36553574,62.00626382,38.30756688,,
Chst15,3.657261131,21.42980113,18.13076479,8.673411368,,
