gene,P0,P1,P2,P4,P5,P6,P7,P10,P15
Ascl1,0,0,0,0,0.108216681612292,0,0.106137794771854,0,0
Ascl2,4.1797270074001,4.88210199973279,5.94481117064988,6.02154031740807,6.54710923754368,3.80030050604802,2.97185825361191,2.39855103531956,3.76185585446132
Ascl3,0,0.0595378292650341,0,0,0,0,0,0.149909439707473,0
Ascl4,0,0,0.116564924914704,0.105641058200142,0.216433363224584,0.488610065063316,0.424551179087416,0,0
Ascl5,0,0.119075658530068,0,0,0,0,0,0.149909439707473,0
Asf1a,58.4639315160089,89.9021221902015,61.6628452798782,55.7256582005747,59.7356082499853,57.0587975979495,59.9147851487115,48.8704773446361,41.589406390989
Asf1b,65.9874401293291,80.6737586541212,68.0156336877296,77.4348956607037,56.9760828688718,54.2357172220281,49.7255568506136,24.3602839524643,33.369054709018
Asgr1,0.313479525555008,0,0.349694774744111,0.211282116400283,0.432866726449169,1.52012020241921,0.742964563402977,2.39855103531956,0.97529596226775
Asgr2,2.40334302925506,2.20289968280626,2.03988618600731,3.0635906878041,1.67735856499053,2.00873026748252,3.13106494576969,0.974411358098573,1.88092792723066
Ash1l,82.758594746522,118.658893725213,118.896223412998,98.9856715335326,150.042429055443,155.106550653988,147.160052451175,283.478750486831,125.255867154101
Ash2l,578.578710999359,683.613355621121,636.444490034282,416.278589837658,371.561976315805,271.884356204121,241.03893192688,172.845583982716,362.670769968993
Asic1,22.100306551628,29.5307633154569,25.8774133310642,19.9661599998267,18.2345108516712,17.5899623422794,20.1661810066522,14.1664420523562,18.6002872803921
Asic2,1.98537032851505,2.6196644876615,2.79755819795289,2.48256486770333,2.32665865466428,0,0.424551179087416,0.374773599268682,0.97529596226775
Asic3,1.51515104018254,0.595378292650341,1.22393171160439,0.950769523801274,2.32665865466428,1.1400901518144,0.849102358174831,2.02377743605088,0.696639973048393
Asic4,0.992685164257524,0.476302634120273,0,0,0.216433363224584,0.488610065063316,0.106137794771854,0.149909439707473,0
Asic5,0,0,0,0,0,0,0,0,0
Asl,65.1514947278491,46.6776581437867,45.227190866905,48.6477073011652,36.2525883401179,28.1765137519846,34.3886455060807,29.7570237819333,42.1467183694278
Asna1,257.000964367514,299.951583837242,246.826228506885,214.292886558987,187.485400893296,202.664596986818,241.251207516424,181.765195645311,202.164920178644
Asns,594.931892915812,913.310300925623,885.776864426833,757.182284649514,700.161930031531,436.545948130458,368.510423447877,343.517481089674,444.665294796789
Asnsd1,113.688574601283,126.339273700402,106.890036146783,114.779009734454,98.3148552447675,79.9148906414668,91.0131590168647,56.9655870888396,101.848764059675
Aspa,0.313479525555008,2.50058882913143,0.757672011945574,3.90871915340524,3.03006708514418,1.62870021687772,1.75127361373559,2.24864159561209,0.97529596226775
Aspdh,0.104493175185003,0.119075658530068,0.291412312286759,0,0.108216681612292,0,0,0,0.139327994609679
Aspg,31.8704184314258,32.3885791201785,25.4111536314054,34.4389849732461,10.8216681612292,4.66894062171613,7.74805901834533,2.84827935444198,18.0429753019534
Asph,96.7084336337199,114.669859164456,112.135457767945,116.469266665656,131.645593181353,120.089495991117,149.866566217858,146.761341473616,130.759322941183
Asphd1,1.04493175185003,0.893067438975511,0.407977237201463,0.422564232800566,0.378758385643023,0.434320057834059,0.212275589543708,0.224864159561209,0
Asphd2,5.17241217165763,7.26361517033416,5.42026900853372,8.34564359781118,11.09220986526,8.68640115668118,10.6668483745713,6.5960153471288,6.96639973048393
Aspm,236.938274731993,300.427886471362,226.310801721897,174.888771850334,134.296901880855,84.8552812993293,106.509277053555,183.264290042385,141.278586534214
Aspn,0.104493175185003,1.01214309750558,0.233129849829407,0.633846349200849,1.4068168609598,4.56036060725762,3.76789171440081,0.899456638244836,3.20454387602261
Asprv1,1.30616468981253,4.94163982899783,4.13805483447198,2.42974433860326,2.59720035869501,1.03151013735589,1.80434251112152,2.17368687575835,2.36857590836454
Aspscr1,91.0135555861372,114.074480871805,93.3685048566776,89.8477199992204,87.4390787427321,81.217850814969,95.8424286789841,43.3987827953134,72.380893199728
Asrgl1,61.0240143080415,45.7250528755462,49.540093088749,62.5923269835839,32.0862460980446,21.5531328700152,26.2691042060338,17.614359165628,35.4589746281632
Ass1,0.0522465875925013,0,0,0,0,0,0,0.149909439707473,0.139327994609679
Aste1,9.92685164257524,24.0532830230738,20.3405793976158,22.2902632802299,21.0481445735908,19.4358225880741,23.0849703628782,27.28351802676,16.5103673612469
Astl,0.104493175185003,0,0,0,0,0,0.318413384315562,0,0
Astn1,0,0.238151317060136,0,0.211282116400283,0.108216681612292,0.325740043375544,0.636826768631123,0.149909439707473,0.278655989219357
Astn2,0.156739762777504,0.29768914632517,0.582824624573518,0.422564232800566,1.51503354257209,1.84586024579475,2.54730707452449,0.524683038976154,0.557311978438714
Astx5,0,0,0,0,0,0.108580014458515,0,0,0
Asxl1,195.0887580704,241.544973328243,198.626632054655,174.571848675734,180.55953327011,164.987331969713,160.055794515956,373.724233190729,192.551288550576
Asxl2,155.172365149729,245.117243084145,191.049911935199,141.083633226289,153.126604481393,119.329435889908,120.25412147651,168.348300791492,177.434201135426
Asxl3,6.53082344906266,6.48962338988871,5.30370408361901,3.01077015870403,3.46293381159335,1.90015025302401,1.80434251112152,10.4187060596694,4.94614380864359
Asz1,0,0.476302634120273,0.233129849829407,2.64102645500354,3.94990887884867,1.08580014458515,1.32672243464817,3.22305295371066,1.11462395687743
Atad1,133.803510824396,175.27936935626,165.347345991507,142.615428570191,178.503416319476,167.810412345635,159.206692157781,141.289646924293,130.202010962745
Atad2,299.32070031744,372.409122052788,339.670191201446,207.637499892378,212.808104390573,148.917489829853,177.993081832399,252.747315346799,160.575513787655
Atad2b,115.569451754613,188.675380940893,141.101841609249,165.328256083221,128.236767710566,99.8393232946043,76.7906945174363,116.854408251975,116.199547504472
Atad3a,157.575708178984,196.593912233143,173.973150435195,158.039023067412,134.78387694811,143.651359128615,122.483015166719,87.3972033494566,121.981659280774
Atad3aos,0.940438576665023,0.654916121915375,0.699389549488222,0.422564232800566,0.216433363224584,0.597190079521831,0.212275589543708,0,0.278655989219357
Atad5,122.779480842378,164.800711405614,149.494516203107,104.109262856239,76.1304355142476,49.1324565424779,72.7043894187199,126.598521832961,93.4890843830943
Atat1,16.8756477923779,17.1468948283298,16.72706672526,24.0861612696323,18.7755942597327,17.4813823278209,17.5127361373559,34.404216412865,19.1575992588308
Atcay,6.32183709869265,4.34626153634749,3.2638178976117,1.74307746030234,2.92185040353189,1.19438015904366,1.16751574249039,1.87386799634341,1.32361594879195
Atcayos,0.0522465875925013,0,0,0,0.108216681612292,0.108580014458515,0,0,0
Ate1,93.2601588526148,121.93347433479,114.117061491495,106.750289311243,129.427151208301,127.092906923691,127.842973802698,76.6037236905186,105.610619914136
Atf1,130.094003105328,166.64638411283,124.666187196276,109.602597882647,119.362999818358,105.214034010301,106.615414848327,209.048713672071,125.325531151406
Atf2,130.773208744031,232.792912426283,225.727977097324,231.987763807511,234.235007349806,234.967151288226,194.603646714194,291.498905511181,189.277080677248
Atf3,14.7857842886779,31.0192090470828,27.9172995170715,30.4774452907408,44.801706187489,9.44646125789078,5.46609643075048,485.931448811773,22.4318071321582
Atf4,647.021740745536,1017.44196431017,780.984996928514,485.579124016951,799.342518729196,410.541034667644,391.489256015983,1082.42110940781,519.902411886015
Atf5,38.6624748184509,106.989479189266,122.160041310609,88.6328478299187,219.084671924086,170.090592649263,104.068107773803,140.989828044878,99.6195161459202
Atf6,91.9017475752097,168.253905502986,162.258375481267,165.803640845122,147.98631210481,120.740976077868,134.476585975939,155.68095313621,143.856154434493
Atf6b,65.9351935417366,79.7806912151457,59.4481117064988,51.7112979889693,78.8358525545549,87.9498117113969,96.3731176528433,36.6528580084771,52.1086699840198
Atf7,92.8944327394673,119.135196359333,126.99748569457,127.08619301477,128.453201073791,120.089495991117,100.724767238489,163.626153440706,106.09826789527
Atf7ip,125.339563634411,206.774881037463,125.307294283306,152.175944337304,164.110597665041,131.707557538178,188.394585720041,182.739607003409,192.481624553271
Atf7ip2,20.637402099038,21.3740807061472,24.8283290068319,22.4487248675301,18.7214859189266,13.4096317856266,10.5607105797995,9.21943054200957,18.4609592857824
Atg10,4.1797270074001,5.77516943870831,4.60431453413079,7.60615619041019,8.87376789220796,4.50607060002836,3.55561612485711,2.99818879414945,4.52815982481455
Atg101,68.5997695089542,84.9604823612036,69.3561303242487,89.1610531209194,71.098359819276,73.400089773956,72.3329071370184,76.0040859316887,50.715390037923
Atg12,112.38240991147,140.687890553276,128.571112180918,148.795430474899,127.912117665729,122.043936251371,110.913995536587,111.757487301921,110.55676372278
Atg13,96.7084336337199,214.157571866328,185.338230614379,173.145694390032,153.775904571067,110.860194762144,121.421637219001,85.7481995126744,127.554779065161
Atg14,87.7220205678097,131.102300041605,103.451370861799,117.155933543957,102.156547442004,78.9376705113402,66.9729485010398,153.882039859721,72.798877183557
Atg16l1,64.9425083774791,105.26288214058,68.4818933873884,85.7277187294148,89.4410873525595,133.553417783973,104.068107773803,116.254770493145,68.7583653398764
Atg16l2,10.2925777557228,10.3000444628509,13.9295085273071,17.906159364924,17.1523440355483,10.1522313518711,16.716702676567,12.3675287758665,10.3799355984211
Atg2a,97.4921324476074,146.105833016394,147.687759866929,133.847220739579,137.86805237406,119.329435889908,125.189528933402,99.0901396466395,104.565659954564
Atg2b,164.054285040454,169.027897283432,174.264562747482,164.58876867582,157.94224681314,131.490397509261,142.808402865529,164.375700639244,196.313144405037
Atg3,27.4294584860632,35.7822353882855,29.7240558532494,24.1918023278324,39.1203304028436,48.2095264195805,33.6456809426777,66.8596101095328,32.3937587467503
Atg4a,9.14315282868772,13.2173980968376,12.589011890788,17.166671957523,19.9659777574679,23.0189630652051,30.3554093047502,9.96897774054694,14.7687674286259
Atg4b,71.1076057133942,112.466959481649,114.816451040983,114.779009734454,107.350948159394,107.059894256096,98.7081491378241,63.6365571558222,82.6911648008442
Atg4c,26.2800335590281,35.3059327541652,33.1044386757758,38.7174478303519,32.4650044836877,26.0592034700435,31.5229250472406,17.6893138854818,31.8364467683115
Atg4d,47.4399015339912,40.3666482416931,37.1259285853331,33.593856507645,31.9239210756262,26.1134934772728,23.1911081576501,11.4680721376217,23.1981111025115
Atg5,53.6049988699063,70.0760250449451,67.7242213754428,66.3425845496889,67.8518593709072,75.1373700052922,71.165391394528,42.9490544761909,52.5963179651537
Atg7,34.8484739241984,46.7371959730517,48.6658561518888,43.8410391530587,69.9620846623469,58.7960778292857,55.6692733578374,20.6875026796312,54.7559018816037
Atg9a,50.3657104391712,68.4685036547892,74.4849870204956,65.7615587295881,96.5292799981646,73.6715398101022,76.1538677488052,49.6949792630272,51.0637100244472
Atg9b,9.19539941628022,9.64512834093552,5.88652870819253,9.66615682531295,12.7695684302505,7.27486096872049,11.5690196301321,19.4132724421177,6.89673573317909
Atic,326.802405391095,391.282613929804,304.409301414748,224.434428146201,249.223017753109,262.709344982376,266.565071569511,170.671897106958,202.095256181339
Atl1,7.94148131406019,8.93067438975511,6.11965855802194,10.458464761814,11.6332932733214,6.78625090365717,9.6585393242387,6.52106062727506,14.9777594205404
Atl2,169.958149438407,197.248828355058,190.059110073424,179.48415788204,128.020334347342,112.814635022397,109.374997512395,166.324523355441,119.682747369714
Atl3,162.016668124346,223.385935402408,180.850481005163,154.869791321407,239.321191385584,208.31075773866,273.35789043491,122.700876400566,179.872441041095
Atm,167.868285934707,206.715343208198,207.135871573428,129.410296295173,140.465252732755,130.187437335759,116.804643146425,74.9547198537363,127.97276304899
Atmin,167.554806409152,212.073747842051,209.175757759436,192.055443807857,126.721734167994,112.814635022397,113.408233713726,90.2454827038986,141.766234515348
Atn1,73.4064555674643,138.901755675325,115.399275665557,96.3974656076291,199.389235870648,154.292200545549,161.753999232305,187.16193547478,157.092313922413
Atoh1,0,0.119075658530068,0,0.316923174600425,0.432866726449169,0,0.106137794771854,0,0
Atoh7,0.104493175185003,0.119075658530068,0,0.528205291000708,0,0.217160028917029,0,0.149909439707473,0.417983983829036
Atoh8,1.67189080296004,8.51390958489987,8.15954474402925,13.5748759787182,44.6393811650705,78.5576404607354,34.2294388139229,6.74592478683627,28.4925748976793
Atox1,78.7878540894919,116.872758847262,90.279534346438,102.577467512337,80.350886097127,119.818045954971,127.153078136681,53.0679416564453,101.082460089322
Atp10a,9.61337211702024,10.478657950646,9.7914536928351,10.2471826454137,11.6332932733214,14.4954319302117,11.0913995536587,26.3091066686615,13.445151479834
Atp10b,0,0.178613487795102,0.116564924914704,0,0.108216681612292,0.597190079521831,0.212275589543708,0.599637758829891,0.557311978438714
Atp10d,62.957138048964,89.068592580491,133.58340395225,122.596448041264,79.4851526442286,65.7994887618599,65.5400882716198,49.6200245431735,71.2662692428506
Atp11a,146.865157722521,153.667137333053,177.761510494923,181.755440633344,258.421435690154,197.235596263892,225.54281389019,173.220357581985,220.068567485987
Atp11b,551.828458151999,489.103267412255,465.91000488407,343.756003383261,247.924417573761,169.982012634805,191.260306178881,210.697717508853,198.263736329573
Atp11c,39.1326941067835,45.9632041926063,49.540093088749,41.1471921689551,32.1944627796569,37.1886549520413,27.9142400249976,29.9818879414945,24.8700470378276
Atp12a,6.26959051110015,5.83470726797334,2.50614588566613,6.02154031740807,5.08618403577773,1.03151013735589,0.530688973859269,3.59782655297935,3.901183849071
Atp13a1,126.332248798668,219.337363012386,179.917961605845,131.734399575576,169.575540086462,160.372681355226,149.017463859683,105.611200273915,121.981659280774
Atp13a2,46.5517095449186,57.9898457041432,50.356047563152,74.0543817982992,69.7997596399285,64.4965285883577,80.4524484370653,17.5394044457743,70.7089572644119
Atp13a3,286.781519295239,557.988535871899,600.251080848266,461.545783276418,527.989189586374,558.752754403517,493.912227970822,413.225370553649,418.401967812865
Atp13a4,0.731452226295018,0.952605268240545,0.524542162116166,0.528205291000708,0.649300089673753,0,0.265344486929635,1.12432079780605,0.696639973048393
Atp13a5,0,0,0,0,0,0,0.106137794771854,0,0
Atp1a1,716.03948295523,1121.45455203618,874.236936860277,984.785944541719,834.296506889967,819.670529147328,791.416466716329,847.063289067074,891.908157493857
Atp1a2,1.46290445259004,0.833529609710477,1.28221417406174,0.581025820100778,0.378758385643023,0.380030050604802,0.318413384315562,0.299818879414945,0.208991991914518
Atp1a3,118.808740185348,55.7274081920719,50.1229177133226,48.5948867720651,24.6192950667965,15.5812320747969,25.2077262583153,19.9379554810939,58.4480937387602
Atp1a4,0.104493175185003,0.595378292650341,0.466259699658814,0.316923174600425,0.216433363224584,0.217160028917029,0.424551179087416,0,1.04495995957259
Atp1b1,286.102313656537,254.107455303165,252.071650128047,250.686231108936,173.904207350954,117.809315687488,138.350615485112,155.755907856064,238.181206785245
Atp1b2,69.1744819724717,22.624375120713,18.9418002986393,31.322573756342,14.5551436768533,7.32915097594974,16.2921514974796,14.3913062119174,37.0612465661745
Atp1b3,118.23402772183,160.335374210737,137.604893861808,144.094403384993,148.96026223932,174.325213213145,164.142099614672,271.860768909502,151.310202146111
Atp1b4,0,0,0.116564924914704,0,0,0,0,0.599637758829891,0.0696639973048393
Atp23,12.8526605477553,21.7313076817374,21.2730987969334,26.5687261373356,18.883810941345,17.9157023856549,15.1777046523751,10.5686154993768,14.3507834447969
Atp2a1,0.104493175185003,0.119075658530068,0.466259699658814,0.211282116400283,1.29860017934751,0.108580014458515,0.424551179087416,1.79891327648967,0.835967967658071
Atp2a2,563.218214247164,713.203656765843,646.935333276605,562.802737561254,779.755299357372,834.220251084769,690.957043964769,800.366498598197,557.799626419848
Atp2a3,150.731405204366,198.677736257419,218.908928989813,224.698530791701,111.409073719855,68.9483091811568,98.4428046508945,23.3858725943657,140.442618566556
Atp2b1,141.327019437716,214.098034037063,216.461065566605,174.730310263034,206.964403583509,202.121696914525,181.601766854642,386.391580846011,183.912952884776
Atp2b2,9.40438576665023,6.31100990209361,8.56752198123072,12.0959011639162,10.3346930939739,1.52012020241921,3.60868502224303,5.24683038976154,12.3305275229566
Atp2b3,1.04493175185003,0.476302634120273,0.932519399317629,0.739487407400991,0.865733452898338,0.325740043375544,0.530688973859269,0,0.766303970353232
Atp2b4,30.8777332671683,38.8186646808022,40.4480289454022,76.5897671951026,99.9381054689519,155.160840661218,137.660719819095,79.3020936052531,144.622458404846
Atp2c1,100.626927703157,134.138729334122,142.442338245768,121.275934813762,139.653627620663,164.064401846816,163.823686230356,122.026283921883,135.357146763303
Atp2c2,3.13479525555008,6.60869904841878,6.70248318259546,7.65897671951026,3.46293381159335,1.19438015904366,1.48592912680595,3.14809823385693,5.29446379516778
Atp4a,7.62800178850519,12.3838684871271,6.93561303242486,4.12000126980552,2.16433363224584,1.30296017350218,0.742964563402977,0.449728319122418,1.67193593531614
Atp4b,0,0.119075658530068,0,0,0.108216681612292,0,0.106137794771854,0.749547198537364,0
Atp5a1,1984.63887628875,2151.69714963833,1705.98595858914,1698.33847215458,1362.44802149876,1327.55354677703,1457.69647339664,1014.96186153944,1437.58624838266
Atp5b,3238.24349898323,3774.40068625684,3060.470386098,2930.64141605923,2549.47680210399,2331.86439051106,2371.5428863823,1290.42045700193,2067.27912002111
Atp5c1,375.496225027307,419.26539368437,345.673284834554,349.777543700669,309.986684478411,297.672109638018,348.66265582554,228.611895553896,275.24245335142
Atp5d,184.796180314677,202.011854696261,174.672539984683,201.24621587127,185.32106726105,197.289886271121,196.248782533158,108.309570188649,212.47519177976
Atp5e,92.2674736883573,99.4877127018719,80.3132332662308,87.4707961897172,93.7156462762451,90.9900521162353,104.75800343982,46.7717451887315,70.1516452859731
Atp5f1,424.555770776665,454.27363729221,414.155178221942,397.632943065333,364.095025284557,347.727496303393,350.785411720977,342.093341412453,283.393141036086
Atp5g1,135.214168689393,188.734918770158,131.135540529042,137.439016718384,123.908100446075,146.800179547912,158.30452090222,78.6275011265694,88.2642845852314
Atp5g2,236.311315680883,225.112532451094,187.902658962502,179.853901585741,164.381139369072,151.740570205774,172.208572017333,73.8303990559303,121.981659280774
Atp5g3,215.9873931074,324.481169494436,233.304697216779,253.221616505739,246.842250757638,315.09920195861,317.511213060001,227.712438915651,214.4954477016
Atp5h,169.017710861742,184.329119404546,176.187884008575,183.815441268246,180.83007497414,190.340765345776,194.39137112465,151.408534104547,150.404570181148
Atp5j,179.728261318204,224.993456792564,204.921138000049,208.324166770679,181.371158382202,179.699923928842,192.268615229213,124.949517996179,157.092313922413
Atp5j2,151.828583543809,199.451728037864,152.874899025634,154.288765501307,163.028430848918,170.470622699868,190.782686102407,124.724653836617,142.393210491091
Atp5k,54.1274647458313,79.6020777273506,59.7395240187856,62.4338653962837,63.0903253799664,62.1077682702704,74.4556630324555,63.0369193969923,53.7806059193359
Atp5l,112.225670148693,162.478736064278,134.282793501739,139.815940527887,152.693737754944,172.045032909517,188.076172335725,110.258392904846,108.188187814415
Atp5mpl,60.553795019709,99.547250531137,80.6046455785175,85.2523339675142,83.4350615230773,86.8640115668118,93.9850172704766,45.7973338306329,87.4979806148781
Atp5o,249.007236465861,289.175236740271,235.402865865244,249.524179468734,237.968482865431,244.793642596721,257.06573893743,187.76157323361,236.927254833758
Atp5s,11.2330163323878,11.3121875603565,13.1718365153615,13.469234920518,9.41485130026942,4.56036060725762,8.01340350527497,5.09692095005407,14.6294394340162
Atp6ap1,144.200581755304,200.22571981831,224.795457698006,192.108264336957,348.944689858836,318.302312385136,270.386032181298,142.114148842684,210.03695187409
Atp6ap1l,0,0,0,0.105641058200142,0,0.108580014458515,0.106137794771854,0.299818879414945,0
Atp6ap2,131.191181444771,148.66595967479,173.21547842325,143.883121268593,164.27292268746,144.7371592732,115.637127403935,151.783307703816,122.190651272688
Atp6v0a1,93.2079122650223,136.698855992518,189.184873136564,166.226205077923,157.130621701048,127.527226981526,100.300216059402,96.6915886113199,155.977689965535
Atp6v0a2,67.8683172826592,100.440317970112,90.1046869590659,64.229763385686,134.026360176824,185.780404738519,167.538509047371,100.51427932386,84.9204127145991
Atp6v0a4,38.6102282308584,27.7446284375059,18.1841282866938,24.2446228569325,10.0641513899432,3.63743048436024,3.18413384315562,12.217619336159,24.8003830405228
Atp6v0b,107.314490914998,162.597811722808,171.525287011986,148.372866242099,182.291000175906,152.392050292525,133.998965899466,143.163514920636,96.6936282591169
Atp6v0c,0.313479525555008,1.30983224383075,0.990801861774981,1.10923111110149,1.13627515692907,0.81435010843886,0.477620076473343,3.22305295371066,0.835967967658071
Atp6v0d1,214.263255716848,247.201067108421,292.05341937379,203.147754918872,253.497576676794,213.685468454357,186.590243208919,135.518133495555,189.973720650297
Atp6v0d2,0,0.119075658530068,0,0.211282116400283,0.541083408061461,0.325740043375544,0.530688973859269,0.149909439707473,3.5528638625468
Atp6v0e,60.0835757313765,87.9969116537204,85.150677650191,89.4251557664198,138.463244122928,143.705649135844,140.950991457022,104.411924756255,97.3902682321653
Atp6v0e2,13.8453457120128,27.2087879741206,18.6503879863526,22.0261606347295,21.48101130004,20.7930727688056,20.0600432118804,7.87024558464232,15.0474234178453
Atp6v1a,348.484739241984,550.605845043035,593.432032740756,552.23863174124,512.189554070979,375.361109983085,440.790261687509,203.876838002163,406.768080262957
Atp6v1b1,0,0,0.116564924914704,0,0.216433363224584,0.108580014458515,0,0,0.348319986524196
Atp6v1b2,351.880767435496,528.874537361298,476.167718276564,416.648333541358,351.866540262368,297.400659601872,263.858557802829,370.576134956873,319.339763645383
Atp6v1c1,115.778438104983,148.368270528465,131.951495003444,116.469266665656,133.268843405538,126.224266808023,121.209361629457,136.342635413946,118.707451407446
Atp6v1c2,1.35841127740503,1.30983224383075,0.874236936860277,1.90153904760255,0.865733452898338,0.542900072292574,0.902171255560758,2.09873215590462,0.97529596226775
Atp6v1d,98.1713380863099,150.690245869801,143.841117344744,116.997471956657,130.346993002006,112.000284913958,124.924184446472,225.988480359015,151.58885813533
Atp6v1e1,108.307176079255,173.136007502719,167.212384790142,185.135954495748,183.860142059284,209.885167948309,205.270495088765,162.202013763485,159.669881822692
Atp6v1e2,0,0,0.0582824624573518,0.211282116400283,0,0.108580014458515,0,0.149909439707473,0
Atp6v1f,107.262244327405,124.493600993186,107.123165996613,103.792339681639,122.825933629952,122.206806273058,108.897377435922,81.9255088001338,108.327515809025
Atp6v1fnb,0.104493175185003,0,0.0582824624573518,0,0.108216681612292,0,0.212275589543708,0.524683038976154,0
Atp6v1g1,154.440912923434,206.655805378933,196.178768631446,176.050823490536,280.930505465511,237.247331591855,206.438010831256,149.45971138835,176.249913181243
Atp6v1g2,2.14211009129255,4.16764804855239,3.55523020989846,1.10923111110149,2.86774206272574,1.73728023133624,1.27365353726225,2.09873215590462,2.92588788680325
Atp6v1g3,0,0,0,0.105641058200142,0,0,0,0,0
Atp6v1h,111.96443721073,170.218653868732,184.114298902774,151.647739046303,209.886253987041,168.516182439615,157.13700515973,104.861653075377,134.103194811816
Atp7a,73.3542089798718,79.7806912151457,86.2580444368807,86.1502829622154,113.248757307264,94.4646125789078,94.3564995521781,76.6037236905186,96.4149722698976
Atp7b,15.0470172266404,9.52605268240545,13.4049663651909,10.458464761814,7.41284269044202,2.06302027471178,2.60037597191042,5.39673982946902,13.0271674960049
Atp8a1,33.2288297088308,28.7567715350115,29.9571857030788,35.4425750261475,19.641327712631,7.87205104824232,9.34012593992314,11.7678910170366,26.6813109677534
Atp8a2,0.940438576665023,0.714453951180409,0.699389549488222,0.422564232800566,0.324650044836877,0.542900072292574,0.583757871245196,0.749547198537364,1.32361594879195
Atp8b1,0.992685164257524,1.78613487795102,4.13805483447198,3.69743703700495,6.06013417028836,5.10326067955019,6.52747437846902,1.49909439707473,7.73270370083716
Atp8b2,81.2434437063395,118.242128920358,136.031267375459,138.389786242185,197.603660624046,268.30121572699,307.215846967131,141.664420523562,167.890233504663
Atp8b3,5.27690534684263,3.63180758516708,4.60431453413079,2.11282116400283,0.649300089673753,0.922930122897375,1.80434251112152,3.2980076735644,2.22924791375486
Atp8b4,0.626959051110015,0.893067438975511,0.699389549488222,1.47897481480198,4.76153399094086,13.2467617639388,11.7812952196758,0.899456638244836,12.2608635256517
Atp8b5,2.71682255481007,1.96474836574612,3.73007759727052,2.58820592590347,2.70541704030731,0.760060101209603,1.75127361373559,2.02377743605088,1.53260794070646
Atp9a,68.8087558593242,89.6639708731413,106.656906296954,114.884650792654,108.270789953098,93.4331024415519,111.391615613061,31.4060276187155,116.199547504472
Atp9b,76.0187849470894,95.2009889947895,84.7427004129895,66.2369434914887,95.934088249297,90.4471520439428,72.7574583161058,80.3514596832054,69.8729892967538
Atpaf1,22.1525531392205,24.9463504620493,22.7301603583672,20.2830831744272,21.102252914397,21.8788729133907,20.5376632883537,10.7185249390843,17.5553273208195
Atpaf2,44.2528596908486,63.5864016550564,54.3775374727092,37.3969346028501,46.9660398197348,33.334064438764,38.6872261943407,25.0348764311479,30.0251828383857
Atpif1,184.952920077455,207.608410647174,203.638923825987,205.260576082875,172.5514988308,168.299022410698,171.041056274843,129.221937027841,188.44111270959
Atr,192.737661628737,185.222186843521,200.72480070312,147.052353014597,137.86805237406,83.6609011402856,93.4012593992314,85.3734259134057,109.651131757817
Atraid,41.4315439608535,42.6886235830294,30.1320330904509,26.4102645500354,34.6293381159335,27.850773708609,32.0005451237139,28.5577482642736,26.0543349920099
Atrip-trex1,0.41797270074001,0.714453951180409,0.466259699658814,0.475384761900637,0.27054170403073,0.217160028917029,0.68989566601705,2.17368687575835,0.139327994609679
Atrn,45.7157641434386,111.871581188999,99.8378581894437,96.7143887822296,178.936283045925,179.10273384932,158.994416568237,90.0206185443374,153.191130073342
Atrnl1,20.114936223113,17.7422731209802,21.6227935716775,31.2697532272419,42.204505828794,40.6089254074845,43.8349092407757,26.6089255480764,53.1536299435924
Atrx,323.9810896611,518.753106386242,328.36339348472,303.823683383607,243.108775242014,368.520569072199,373.923450981241,315.334506424669,322.613971518711
Atxn1,2.76906914240257,6.90638819474395,8.04297981911455,13.6276965078183,32.951979550943,25.6248834122095,33.9640943269932,23.7606461936344,20.4812152076227
Atxn10,356.948686431969,401.04681792927,396.14589732262,382.473451213612,368.856559275498,340.344055320214,319.262486673737,240.679605450347,361.416818017506
Atxn1l,80.1985119544895,98.8327965799566,96.8654526041187,74.6354076184,99.9381054689519,103.531043786194,91.2785035037944,113.931174177679,81.6462048412716
Atxn2,128.108632776813,167.658527210336,135.914702450544,158.461587300212,172.876148875637,138.765258477982,137.819926511252,280.555516412535,146.224730342858
Atxn2l,763.583877664406,1029.17091667538,818.110925513847,632.895579677048,633.716887521583,297.726399645247,287.155803755251,518.087023629026,459.434062225415
Atxn3,130.198496280513,146.879824796839,125.482141670678,111.76823957575,83.4891698638834,77.0918102655454,76.4722811331207,64.7608779536282,110.138779738951
Atxn7,21.5255940881105,37.1516054613813,37.7087532099066,29.2625731214392,42.6373725552431,36.2114348219147,27.595826640682,116.854408251975,32.8814067278841
Atxn7l1,17.2413739055254,28.5781580472164,29.5492084658774,28.9456499468388,28.3527705824206,24.3762132459366,22.2358680047034,30.8063898598856,43.33100632361
Atxn7l1os2,0.104493175185003,0.0595378292650341,0.349694774744111,0.316923174600425,0.108216681612292,0.434320057834059,0,0.149909439707473,0.139327994609679
Atxn7l2,29.4148288145782,24.410509998664,21.6227935716775,18.8569288887253,19.6954360534372,18.350022443489,16.0798759079359,26.7588349877839,13.0968314933098
Atxn7l3,173.615410569882,236.841484816306,201.948732414724,156.82415089811,170.333056857748,221.394649480912,176.719428295137,103.287603958449,164.058713652896
Atxn7l3b,141.065786499753,234.102744670114,221.648204725309,171.45543745883,236.020582596409,225.086369972501,200.65350101619,176.593319975403,163.501401674458
AU015228,0.104493175185003,0.595378292650341,1.98160372354996,11.0923111110149,6.60121757834982,11.9438015904366,5.83757871245196,22.7112801156821,3.48319986524196
